s_m,x_m,y_m,z_m,heading_rad,curvature_radpm,slope_pct
5006.0,-634.1031285198807,-541.0393239003686,0.0,-4.370574527969562,-0.008952226675685309,0.0
5007.0,-634.4355172186279,-540.0916791947606,0.0,-4.379160356416652,-0.00825416787487811,0.0
5008.0,-634.7602241637162,-539.1409513181775,0.0,-4.387038414691975,-0.00762129585536326,0.0
5009.0,-635.0778472302353,-538.187566139588,0.0,-4.394213338364439,-0.007115158188739519,0.0
5010.0,-635.3889842932748,-537.2319495279603,0.0,-4.400690816776658,-0.006764131299770476,0.0
5011.0,-635.6942305134445,-536.2745261351042,0.0,-4.406647364031793,-0.006570409803634483,0.0
5012.0,-635.9938647519966,-535.3155787858117,0.0,-4.412586374006413,-0.006533557285155097,0.0
5013.0,-636.2875580000152,-534.3551177389932,0.0,-4.418876355805783,-0.006653081467567061,0.0
5014.0,-636.574912297312,-533.3931223361607,0.0,-4.425556366777218,-0.006916205802040918,0.0
5015.0,-636.8555296836983,-532.429571918826,0.0,-4.432628141582293,-0.007274591102506087,0.0
5016.0,-637.1290121989855,-531.4644458285012,0.0,-4.440093413466293,-0.007666166519201679,0.0
5017.0,-637.3949618829853,-530.4977234066981,0.0,-4.447953882220743,-0.00806200459609187,0.0
5018.0,-637.6529807755088,-529.5293839949286,0.0,-4.456211179816281,-0.008459346441498117,0.0
5019.0,-637.902670916368,-528.5594069347045,0.0,-4.46486683365701,-0.008858063116051591,0.0
5020.0,-638.1436343453742,-527.5877715675379,0.0,-4.473922227424009,-0.009257985348147368,0.0
5021.0,-638.3754731023386,-526.6144572349405,0.0,-4.483378559504278,-0.009658901205484087,0.0
5022.0,-638.5977892270728,-525.6394432784242,0.0,-4.4932367990362065,-0.010060553826397367,0.0
5023.0,-638.8101847593884,-524.6627090395009,0.0,-4.503497639637102,-0.010462639252389279,0.0
5024.0,-639.0122617390969,-523.6842338596828,0.0,-4.514161450923997,-0.010864509646556149,0.0
5025.0,-639.2036222060095,-522.7039970804815,0.0,-4.525228227989803,-0.011254439629682785,0.0
5026.0,-639.383868199938,-521.7219780434087,0.0,-4.53669753905305,-0.011596713732653361,0.0
5027.0,-639.5526017606937,-520.7381560899768,0.0,-4.548568471561419,-0.01185231699107441,0.0
5028.0,-639.7094249280883,-519.7525105616974,0.0,-4.560835450418654,-0.012005769896165626,0.0
5029.0,-639.8539478595518,-518.765022206494,0.0,-4.573342062937389,-0.012056121018628043,0.0
5030.0,-639.986076378198,-517.7757229976121,0.0,-4.585746367993067,-0.012003405986327651,0.0
